algorithm,app,bw_level,ipath_0,ipath_1,node_count,power_cap,runtime,thread_count
rand,cg,3,0,0,1024,64,38.80,24
spr,cg,3,0,0,1024,64,38.61,24
spr,cg,3,0,0,1024,64,38.65,24
spr,cg,3,0,0,1024,64,38.66,24
pak,cg,4,0,1,1024,64,27.04,16
pak,cg,4,0,1,1024,64,27.01,16
pak,cg,4,0,1,1024,64,26.97,16
rand,cg,4,0,1,1024,64,27.19,16
rand,cg,4,0,1,1024,64,26.88,16
rand,cg,4,0,1,1024,64,26.78,16
spr,cg,4,0,1,1024,64,27.48,16
spr,cg,4,0,1,1024,64,27.50,16
spr,cg,4,0,1,1024,64,27.64,16
pak,cg,4,0,1,1024,64,34.02,20
pak,cg,4,0,1,1024,64,34.09,20
pak,cg,4,0,1,1024,64,34.10,20
rand,cg,4,0,1,1024,64,33.94,20
rand,cg,4,0,1,1024,64,34.36,20
rand,cg,4,0,1,1024,64,33.90,20
spr,cg,4,0,1,1024,64,34.56,20
spr,cg,4,0,1,1024,64,34.54,20
spr,cg,4,0,1,1024,64,34.30,20
pak,cg,4,0,1,1024,64,37.81,24
pak,cg,4,0,1,1024,64,37.91,24
pak,cg,4,0,1,1024,64,38.12,24
rand,cg,4,0,1,1024,64,37.81,24
rand,cg,4,0,1,1024,64,38.32,24
rand,cg,4,0,1,1024,64,37.90,24
spr,cg,4,0,1,1024,64,38.06,24
spr,cg,4,0,1,1024,64,38.22,24
spr,cg,4,0,1,1024,64,38.29,24
pak,cg,5,0,2,1024,64,27.06,16
pak,cg,5,0,2,1024,64,26.97,16
pak,cg,5,0,2,1024,64,26.94,16
rand,cg,5,0,2,1024,64,27.29,16
rand,cg,5,0,2,1024,64,26.88,16
rand,cg,5,0,2,1024,64,27.11,16
spr,cg,5,0,2,1024,64,27.54,16
spr,cg,5,0,2,1024,64,27.53,16
spr,cg,5,0,2,1024,64,27.54,16
pak,cg,5,0,2,1024,64,34.00,20
pak,cg,5,0,2,1024,64,34.08,20
pak,cg,5,0,2,1024,64,34.05,20
rand,cg,5,0,2,1024,64,34.38,20
rand,cg,5,0,2,1024,64,33.90,20
rand,cg,5,0,2,1024,64,33.97,20
spr,cg,5,0,2,1024,64,34.42,20
spr,cg,5,0,2,1024,64,34.43,20
spr,cg,5,0,2,1024,64,34.35,20
pak,cg,5,0,2,1024,64,37.85,24
pak,cg,5,0,2,1024,64,37.74,24
pak,cg,5,0,2,1024,64,37.98,24
rand,cg,5,0,2,1024,64,37.98,24
rand,cg,5,0,2,1024,64,37.81,24
rand,cg,5,0,2,1024,64,37.89,24
spr,cg,5,0,2,1024,64,38.11,24
spr,cg,5,0,2,1024,64,38.19,24
spr,cg,5,0,2,1024,64,38.35,24
pak,cg,2,1,0,1024,64,32.70,16
pak,cg,2,1,0,1024,64,32.77,16
pak,cg,2,1,0,1024,64,32.71,16
rand,cg,2,1,0,1024,64,37.11,16
rand,cg,2,1,0,1024,64,35.89,16
rand,cg,2,1,0,1024,64,35.87,16
spr,cg,2,1,0,1024,64,32.84,16
spr,cg,2,1,0,1024,64,32.79,16
spr,cg,2,1,0,1024,64,32.76,16
pak,cg,2,1,0,1024,64,38.83,20
pak,cg,2,1,0,1024,64,38.93,20
pak,cg,2,1,0,1024,64,38.84,20
rand,cg,2,1,0,1024,64,46.67,20
rand,cg,2,1,0,1024,64,45.23,20
rand,cg,2,1,0,1024,64,43.06,20
spr,cg,2,1,0,1024,64,38.93,20
spr,cg,2,1,0,1024,64,38.99,20
spr,cg,2,1,0,1024,64,43.11,20
pak,cg,2,1,0,1024,64,42.75,24
pak,cg,2,1,0,1024,64,42.79,24
pak,cg,2,1,0,1024,64,42.82,24
rand,cg,2,1,0,1024,64,49.10,24
rand,cg,2,1,0,1024,64,47.15,24
rand,cg,2,1,0,1024,64,48.72,24
spr,cg,2,1,0,1024,64,42.12,24
spr,cg,2,1,0,1024,64,42.12,24
spr,cg,2,1,0,1024,64,42.07,24
pak,cg,1,2,0,1024,64,34.03,16
pak,cg,1,2,0,1024,64,35.32,16
pak,cg,1,2,0,1024,64,33.60,16
rand,cg,1,2,0,1024,64,66.91,16
rand,cg,1,2,0,1024,64,60.69,16
rand,cg,1,2,0,1024,64,44.45,16
spr,cg,1,2,0,1024,64,46.97,16
spr,cg,1,2,0,1024,64,46.93,16
spr,cg,1,2,0,1024,64,46.99,16
pak,cg,1,2,0,1024,64,41.97,20
pak,cg,1,2,0,1024,64,42.01,20
pak,cg,1,2,0,1024,64,42.09,20
rand,cg,1,2,0,1024,64,82.01,20
rand,cg,1,2,0,1024,64,85.35,20
rand,cg,1,2,0,1024,64,59.51,20
spr,cg,1,2,0,1024,64,53.06,20
spr,cg,1,2,0,1024,64,53.19,20
spr,cg,1,2,0,1024,64,52.93,20
pak,cg,1,2,0,1024,64,44.98,24
pak,cg,1,2,0,1024,64,44.84,24
pak,cg,1,2,0,1024,64,44.70,24
rand,cg,1,2,0,1024,64,76.36,24
rand,cg,1,2,0,1024,64,80.50,24
rand,cg,1,2,0,1024,64,73.37,24
spr,cg,1,2,0,1024,64,56.43,24
spr,cg,1,2,0,1024,64,56.47,24
spr,cg,1,2,0,1024,64,56.44,24
pak,cg,3,0,0,1024,80,27.47,16
pak,cg,3,0,0,1024,80,27.52,16
pak,cg,3,0,0,1024,80,27.56,16
rand,cg,3,0,0,1024,80,30.23,16
rand,cg,3,0,0,1024,80,30.32,16
rand,cg,3,0,0,1024,80,31.40,16
spr,cg,3,0,0,1024,80,27.37,16
spr,cg,3,0,0,1024,80,27.42,16
spr,cg,3,0,0,1024,80,27.43,16
pak,cg,3,0,0,1024,80,33.74,20
pak,cg,3,0,0,1024,80,33.41,20
pak,cg,3,0,0,1024,80,33.65,20
rand,cg,3,0,0,1024,80,35.81,20
rand,cg,3,0,0,1024,80,34.35,20
rand,cg,3,0,0,1024,80,35.94,20
spr,cg,3,0,0,1024,80,34.17,20
spr,cg,3,0,0,1024,80,34.09,20
spr,cg,3,0,0,1024,80,34.04,20
pak,cg,3,0,0,1024,80,36.23,24
pak,cg,3,0,0,1024,80,36.39,24
