algorithm,app,bw_level,ipath_0,ipath_1,node_count,power_cap,runtime,thread_count,avg_runtime,perf_variation
pak,lu,4,0,1,1024,64,40.98,20,40.849066666666666,0.13093333333333135
rand,lu,4,0,1,1024,64,41.57,20,45.534470588235294,3.9644705882352937
spr,lu,5,0,2,1024,64,41.52,20,41.2041610738255,0.31583892617450005
pak,lu,5,0,2,1024,64,40.76,20,40.849066666666666,0.08906666666666752
rand,lu,5,0,2,1024,64,41.25,20,45.534470588235294,4.284470588235294
spr,lu,1,2,0,1024,80,39.37,20,41.2041610738255,1.8341610738255056
pak,lu,1,2,0,1024,80,37.4,20,40.849066666666666,3.449066666666667
rand,lu,1,2,0,1024,80,46.57,20,45.534470588235294,1.0355294117647063
spr,lu,2,1,0,1024,80,37.39,20,41.2041610738255,3.8141610738255025
pak,lu,2,1,0,1024,80,36.46,20,40.849066666666666,4.389066666666665
rand,lu,2,1,0,1024,80,37.51,20,45.534470588235294,8.024470588235296
spr,lu,3,0,0,1024,80,36.98,20,41.2041610738255,4.224161073825506
pak,lu,3,0,0,1024,80,36.4,20,40.849066666666666,4.449066666666667
rand,lu,3,0,0,1024,80,36.67,20,45.534470588235294,8.864470588235292
spr,lu,4,0,1,1024,80,36.64,20,41.2041610738255,4.5641610738255025
pak,lu,4,0,1,1024,80,36.29,20,40.849066666666666,4.559066666666666
rand,lu,4,0,1,1024,80,36.71,20,45.534470588235294,8.824470588235293
spr,lu,5,0,2,1024,80,36.22,20,41.2041610738255,4.984161073825504
pak,lu,5,0,2,1024,80,36.41,20,40.849066666666666,4.439066666666669
rand,lu,5,0,2,1024,80,37.09,20,45.534470588235294,8.44447058823529
spr,lu,1,2,0,1024,115,38.57,20,41.2041610738255,2.634161073825503
pak,lu,1,2,0,1024,115,36.19,20,40.849066666666666,4.659066666666668
rand,lu,1,2,0,1024,115,35.11,20,45.534470588235294,10.424470588235295
spr,lu,2,1,0,1024,115,35.53,20,41.2041610738255,5.674161073825502
pak,lu,2,1,0,1024,115,35.27,20,40.849066666666666,5.579066666666662
rand,lu,2,1,0,1024,115,36.3,20,45.534470588235294,9.234470588235297
spr,lu,3,0,0,1024,115,34.97,20,41.2041610738255,6.234161073825504
pak,lu,3,0,0,1024,115,35.15,20,40.849066666666666,5.699066666666667
rand,lu,3,0,0,1024,115,35.68,20,45.534470588235294,9.854470588235294
spr,lu,4,0,1,1024,115,35.16,20,41.2041610738255,6.0441610738255065
pak,lu,4,0,1,1024,115,35.18,20,40.849066666666666,5.669066666666666
rand,lu,4,0,1,1024,115,35.08,20,45.534470588235294,10.454470588235296
spr,lu,5,0,2,1024,115,35.22,20,41.2041610738255,5.984161073825504
pak,lu,5,0,2,1024,115,35.21,20,40.849066666666666,5.639066666666665
rand,lu,5,0,2,1024,115,35.0,20,45.534470588235294,10.534470588235294
spr,lu,1,2,0,1024,64,50.45,24,41.2041610738255,9.2458389261745
pak,lu,1,2,0,1024,64,47.38,24,40.849066666666666,6.530933333333337
rand,lu,1,2,0,1024,64,53.91,24,45.534470588235294,8.375529411764703
spr,lu,2,1,0,1024,64,48.11,24,41.2041610738255,6.905838926174496
pak,lu,2,1,0,1024,64,46.79,24,40.849066666666666,5.940933333333334
rand,lu,2,1,0,1024,64,49.62,24,45.534470588235294,4.085529411764703
spr,lu,3,0,0,1024,64,47.7,24,41.2041610738255,6.4958389261745
pak,lu,3,0,0,1024,64,46.88,24,40.849066666666666,6.030933333333337
rand,lu,3,0,0,1024,64,48.48,24,45.534470588235294,2.945529411764703
spr,lu,4,0,1,1024,64,47.3,24,41.2041610738255,6.095838926174494
pak,lu,4,0,1,1024,64,46.8,24,40.849066666666666,5.950933333333332
rand,lu,4,0,1,1024,64,47.57,24,45.534470588235294,2.0355294117647063
spr,lu,5,0,2,1024,64,47.54,24,41.2041610738255,6.335838926174496
pak,lu,5,0,2,1024,64,46.6,24,40.849066666666666,5.750933333333336
rand,lu,5,0,2,1024,64,47.55,24,45.534470588235294,2.015529411764703
spr,lu,1,2,0,1024,80,44.13,24,41.2041610738255,2.9258389261744995
pak,lu,1,2,0,1024,80,40.97,24,40.849066666666666,0.12093333333333334
rand,lu,1,2,0,1024,80,51.71,24,45.534470588235294,6.175529411764707
spr,lu,2,1,0,1024,80,41.39,24,41.2041610738255,0.1858389261744975
pak,lu,2,1,0,1024,80,40.38,24,40.849066666666666,0.46906666666666297
rand,lu,2,1,0,1024,80,42.22,24,45.534470588235294,3.314470588235295
spr,lu,3,0,0,1024,80,41.21,24,41.2041610738255,0.005838926174497772
pak,lu,3,0,0,1024,80,40.35,24,40.849066666666666,0.4990666666666641
rand,lu,3,0,0,1024,80,40.92,24,45.534470588235294,4.614470588235292
spr,lu,4,0,1,1024,80,40.87,24,41.2041610738255,0.33416107382550564
pak,lu,4,0,1,1024,80,40.0,24,40.849066666666666,0.8490666666666655
rand,lu,4,0,1,1024,80,40.82,24,45.534470588235294,4.714470588235294
spr,lu,5,0,2,1024,80,40.84,24,41.2041610738255,0.36416107382549967
pak,lu,5,0,2,1024,80,40.55,24,40.849066666666666,0.29906666666666837
rand,lu,5,0,2,1024,80,40.78,24,45.534470588235294,4.754470588235293
spr,lu,1,2,0,1024,115,41.02,24,41.2041610738255,0.18416107382549995
pak,lu,1,2,0,1024,115,38.43,24,40.849066666666666,2.419066666666666
rand,lu,1,2,0,1024,115,47.84,24,45.534470588235294,2.3055294117647094
spr,lu,2,1,0,1024,115,38.36,24,41.2041610738255,2.8441610738255036
pak,lu,2,1,0,1024,115,38.08,24,40.849066666666666,2.7690666666666672
rand,lu,2,1,0,1024,115,39.15,24,45.534470588235294,6.3844705882352955
spr,lu,3,0,0,1024,115,38.18,24,41.2041610738255,3.0241610738255034
pak,lu,3,0,0,1024,115,37.79,24,40.849066666666666,3.0590666666666664
rand,lu,3,0,0,1024,115,37.6,24,45.534470588235294,7.934470588235293
spr,lu,4,0,1,1024,115,37.64,24,41.2041610738255,3.5641610738255025
pak,lu,4,0,1,1024,115,37.9,24,40.849066666666666,2.949066666666667
rand,lu,4,0,1,1024,115,37.72,24,45.534470588235294,7.814470588235295
spr,lu,5,0,2,1024,115,38.25,24,41.2041610738255,2.954161073825503
pak,lu,5,0,2,1024,115,38.12,24,40.849066666666666,2.729066666666668
rand,lu,5,0,2,1024,115,37.41,24,45.534470588235294,8.124470588235297
rand,lu,1,2,0,1024,64,42.25,16,45.534470588235294,3.284470588235294
rand,lu,2,1,0,1024,64,37.67,16,45.534470588235294,7.864470588235292
rand,lu,3,0,0,1024,64,35.95,16,45.534470588235294,9.584470588235291
rand,lu,4,0,1,1024,64,35.38,16,45.534470588235294,10.154470588235291
rand,lu,5,0,2,1024,64,35.16,16,45.534470588235294,10.374470588235297
rand,lu,1,2,0,1024,80,43.17,16,45.534470588235294,2.3644705882352923
rand,lu,2,1,0,1024,80,33.58,16,45.534470588235294,11.954470588235296
rand,lu,3,0,0,1024,80,32.57,16,45.534470588235294,12.964470588235294
