algorithm,app,bw_level,ipath_0,ipath_1,node_count,power_cap,runtime,thread_count,avg_runtime,perf_variation
rand,ft,1,2,0,512,115,71.2,20,36.87811764705882,34.32188235294118
spr,ft,2,1,0,512,115,57.38,20,32.6551677852349,24.7248322147651
pak,ft,2,1,0,512,115,52.77,20,31.009933333333333,21.76006666666667
rand,ft,2,1,0,512,115,61.44,20,36.87811764705882,24.561882352941176
spr,ft,3,0,0,512,115,48.55,20,32.6551677852349,15.894832214765096
pak,ft,3,0,0,512,115,48.42,20,31.009933333333333,17.41006666666667
rand,ft,3,0,0,512,115,49.53,20,36.87811764705882,12.651882352941179
spr,ft,4,0,1,512,115,42.15,20,32.6551677852349,9.494832214765097
pak,ft,4,0,1,512,115,44.89,20,31.009933333333333,13.880066666666668
rand,ft,4,0,1,512,115,41.0,20,36.87811764705882,4.121882352941178
spr,ft,5,0,2,512,115,41.88,20,32.6551677852349,9.224832214765101
pak,ft,5,0,2,512,115,44.18,20,31.009933333333333,13.170066666666667
rand,ft,5,0,2,512,115,42.71,20,36.87811764705882,5.831882352941179
spr,ft,1,2,0,512,64,78.52,24,32.6551677852349,45.864832214765094
pak,ft,1,2,0,512,64,62.86,24,31.009933333333333,31.850066666666667
rand,ft,1,2,0,512,64,88.83,24,36.87811764705882,51.951882352941176
spr,ft,2,1,0,512,64,78.0,24,32.6551677852349,45.3448322147651
pak,ft,2,1,0,512,64,62.62,24,31.009933333333333,31.610066666666665
rand,ft,2,1,0,512,64,79.11,24,36.87811764705882,42.23188235294118
spr,ft,3,0,0,512,64,64.42,24,32.6551677852349,31.7648322147651
pak,ft,3,0,0,512,64,59.39,24,31.009933333333333,28.380066666666668
rand,ft,3,0,0,512,64,69.23,24,36.87811764705882,32.35188235294118
spr,ft,4,0,1,512,64,57.88,24,32.6551677852349,25.2248322147651
pak,ft,4,0,1,512,64,56.63,24,31.009933333333333,25.62006666666667
rand,ft,4,0,1,512,64,59.51,24,36.87811764705882,22.631882352941176
spr,ft,5,0,2,512,64,57.81,24,32.6551677852349,25.1548322147651
pak,ft,5,0,2,512,64,56.62,24,31.009933333333333,25.610066666666665
rand,ft,5,0,2,512,64,58.09,24,36.87811764705882,21.21188235294118
spr,ft,1,2,0,512,80,76.56,24,32.6551677852349,43.9048322147651
pak,ft,1,2,0,512,80,56.19,24,31.009933333333333,25.180066666666665
rand,ft,1,2,0,512,80,79.61,24,36.87811764705882,42.73188235294118
spr,ft,2,1,0,512,80,66.91,24,32.6551677852349,34.254832214765095
pak,ft,2,1,0,512,80,55.94,24,31.009933333333333,24.930066666666665
rand,ft,2,1,0,512,80,71.68,24,36.87811764705882,34.801882352941185
spr,ft,3,0,0,512,80,58.28,24,32.6551677852349,25.6248322147651
pak,ft,3,0,0,512,80,52.91,24,31.009933333333333,21.900066666666664
rand,ft,3,0,0,512,80,58.8,24,36.87811764705882,21.921882352941175
spr,ft,4,0,1,512,80,51.23,24,32.6551677852349,18.574832214765095
pak,ft,4,0,1,512,80,50.29,24,31.009933333333333,19.280066666666666
rand,ft,4,0,1,512,80,57.38,24,36.87811764705882,20.50188235294118
spr,ft,5,0,2,512,80,50.9,24,32.6551677852349,18.244832214765097
pak,ft,5,0,2,512,80,50.31,24,31.009933333333333,19.30006666666667
rand,ft,5,0,2,512,80,50.13,24,36.87811764705882,13.25188235294118
spr,ft,1,2,0,512,115,70.08,24,32.6551677852349,37.4248322147651
pak,ft,1,2,0,512,115,51.29,24,31.009933333333333,20.280066666666666
rand,ft,1,2,0,512,115,77.17,24,36.87811764705882,40.29188235294118
spr,ft,2,1,0,512,115,62.64,24,32.6551677852349,29.9848322147651
pak,ft,2,1,0,512,115,51.43,24,31.009933333333333,20.420066666666667
rand,ft,2,1,0,512,115,68.15,24,36.87811764705882,31.271882352941184
spr,ft,3,0,0,512,115,54.31,24,32.6551677852349,21.6548322147651
pak,ft,3,0,0,512,115,48.36,24,31.009933333333333,17.350066666666667
rand,ft,3,0,0,512,115,55.42,24,36.87811764705882,18.54188235294118
spr,ft,4,0,1,512,115,47.47,24,32.6551677852349,14.814832214765097
pak,ft,4,0,1,512,115,45.46,24,31.009933333333333,14.450066666666668
rand,ft,4,0,1,512,115,45.34,24,36.87811764705882,8.461882352941181
spr,ft,5,0,2,512,115,46.94,24,32.6551677852349,14.284832214765096
pak,ft,5,0,2,512,115,45.41,24,31.009933333333333,14.400066666666664
rand,ft,5,0,2,512,115,46.17,24,36.87811764705882,9.29188235294118
rand,ft,1,2,0,512,64,60.4,16,36.87811764705882,23.521882352941176
rand,ft,2,1,0,512,64,60.08,16,36.87811764705882,23.201882352941176
rand,ft,3,0,0,512,64,51.65,16,36.87811764705882,14.771882352941176
rand,ft,4,0,1,512,64,43.48,16,36.87811764705882,6.601882352941175
rand,ft,5,0,2,512,64,43.84,16,36.87811764705882,6.961882352941181
rand,ft,1,2,0,512,80,57.6,16,36.87811764705882,20.72188235294118
rand,ft,2,1,0,512,80,54.29,16,36.87811764705882,17.411882352941177
rand,ft,3,0,0,512,80,47.26,16,36.87811764705882,10.381882352941176
rand,ft,4,0,1,512,80,39.22,16,36.87811764705882,2.3418823529411767
rand,ft,5,0,2,512,80,37.28,16,36.87811764705882,0.401882352941179
rand,ft,1,2,0,512,115,57.53,16,36.87811764705882,20.65188235294118
rand,ft,2,1,0,512,115,51.61,16,36.87811764705882,14.731882352941177
rand,ft,3,0,0,512,115,44.02,16,36.87811764705882,7.141882352941181
rand,ft,4,0,1,512,115,38.29,16,36.87811764705882,1.411882352941177
rand,ft,5,0,2,512,115,37.58,16,36.87811764705882,0.7018823529411762
rand,ft,1,2,0,512,64,75.25,20,36.87811764705882,38.37188235294118
rand,ft,2,1,0,512,64,69.01,20,36.87811764705882,32.13188235294118
rand,ft,3,0,0,512,64,57.15,20,36.87811764705882,20.271882352941176
rand,ft,4,0,1,512,64,51.81,20,36.87811764705882,14.93188235294118
rand,ft,5,0,2,512,64,50.41,20,36.87811764705882,13.531882352941174
rand,ft,1,2,0,512,80,68.55,20,36.87811764705882,31.671882352941175
rand,ft,2,1,0,512,80,62.7,20,36.87811764705882,25.82188235294118
rand,ft,3,0,0,512,80,51.09,20,36.87811764705882,14.211882352941181
rand,ft,4,0,1,512,80,47.34,20,36.87811764705882,10.461882352941181
rand,ft,5,0,2,512,80,44.32,20,36.87811764705882,7.441882352941178
rand,ft,1,2,0,512,115,74.2,20,36.87811764705882,37.32188235294118
rand,ft,2,1,0,512,115,61.58,20,36.87811764705882,24.701882352941176
rand,ft,3,0,0,512,115,48.78,20,36.87811764705882,11.901882352941179
rand,ft,4,0,1,512,115,40.96,20,36.87811764705882,4.081882352941179
rand,ft,5,0,2,512,115,41.82,20,36.87811764705882,4.941882352941178
rand,ft,1,2,0,512,64,88.38,24,36.87811764705882,51.50188235294117
rand,ft,2,1,0,512,64,77.89,24,36.87811764705882,41.01188235294118
rand,ft,3,0,0,512,64,65.98,24,36.87811764705882,29.101882352941182
rand,ft,4,0,1,512,64,57.43,24,36.87811764705882,20.551882352941178
rand,ft,5,0,2,512,64,57.35,24,36.87811764705882,20.47188235294118
rand,ft,1,2,0,512,80,76.69,24,36.87811764705882,39.811882352941176
rand,ft,2,1,0,512,80,70.74,24,36.87811764705882,33.86188235294117
rand,ft,3,0,0,512,80,61.2,24,36.87811764705882,24.32188235294118
rand,ft,4,0,1,512,80,53.78,24,36.87811764705882,16.90188235294118
rand,ft,5,0,2,512,80,53.7,24,36.87811764705882,16.82188235294118
rand,ft,1,2,0,512,115,75.49,24,36.87811764705882,38.61188235294117
rand,ft,2,1,0,512,115,65.71,24,36.87811764705882,28.83188235294117
rand,ft,3,0,0,512,115,57.38,24,36.87811764705882,20.50188235294118
rand,ft,4,0,1,512,115,48.12,24,36.87811764705882,11.241882352941175
rand,ft,5,0,2,512,115,47.29,24,36.87811764705882,10.411882352941177
spr,ft,1,2,0,1024,64,30.67,16,32.6551677852349,1.9851677852349
pak,ft,1,2,0,1024,64,28.47,16,31.009933333333333,2.539933333333334
rand,ft,1,2,0,1024,64,41.76,16,36.87811764705882,4.881882352941176
spr,ft,2,1,0,1024,64,29.2,16,32.6551677852349,3.4551677852349023
pak,ft,2,1,0,1024,64,27.57,16,31.009933333333333,3.4399333333333324
rand,ft,2,1,0,1024,64,32.84,16,36.87811764705882,4.038117647058819
spr,ft,3,0,0,1024,64,25.61,16,32.6551677852349,7.045167785234902
pak,ft,3,0,0,1024,64,25.48,16,31.009933333333333,5.529933333333332
rand,ft,3,0,0,1024,64,26.51,16,36.87811764705882,10.36811764705882
spr,ft,4,0,1,1024,64,23.26,16,32.6551677852349,9.3951677852349
pak,ft,4,0,1,1024,64,23.31,16,31.009933333333333,7.699933333333334
rand,ft,4,0,1,1024,64,23.53,16,36.87811764705882,13.348117647058821
spr,ft,5,0,2,1024,64,23.15,16,32.6551677852349,9.505167785234903
pak,ft,5,0,2,1024,64,22.81,16,31.009933333333333,8.199933333333334
rand,ft,5,0,2,1024,64,23.52,16,36.87811764705882,13.358117647058823
spr,ft,1,2,0,1024,80,28.09,16,32.6551677852349,4.565167785234902
pak,ft,1,2,0,1024,80,25.53,16,31.009933333333333,5.4799333333333315
rand,ft,1,2,0,1024,80,35.57,16,36.87811764705882,1.3081176470588218
spr,ft,2,1,0,1024,80,26.84,16,32.6551677852349,5.815167785234902
pak,ft,2,1,0,1024,80,24.96,16,31.009933333333333,6.049933333333332
rand,ft,2,1,0,1024,80,30.75,16,36.87811764705882,6.128117647058822
spr,ft,3,0,0,1024,80,21.13,16,32.6551677852349,11.525167785234903
pak,ft,3,0,0,1024,80,23.26,16,31.009933333333333,7.749933333333331
rand,ft,3,0,0,1024,80,25.45,16,36.87811764705882,11.428117647058823
spr,ft,4,0,1,1024,80,21.14,16,32.6551677852349,11.515167785234901
pak,ft,4,0,1,1024,80,20.99,16,31.009933333333333,10.019933333333334
rand,ft,4,0,1,1024,80,20.58,16,36.87811764705882,16.298117647058824
spr,ft,5,0,2,1024,80,20.94,16,32.6551677852349,11.7151677852349
pak,ft,5,0,2,1024,80,20.7,16,31.009933333333333,10.309933333333333
rand,ft,5,0,2,1024,80,20.8,16,36.87811764705882,16.07811764705882
spr,ft,1,2,0,1024,115,29.15,16,32.6551677852349,3.505167785234903
pak,ft,1,2,0,1024,115,25.83,16,31.009933333333333,5.179933333333334
rand,ft,1,2,0,1024,115,36.99,16,36.87811764705882,0.11188235294117987
spr,ft,2,1,0,1024,115,26.38,16,32.6551677852349,6.275167785234903
pak,ft,2,1,0,1024,115,24.48,16,31.009933333333333,6.529933333333332
rand,ft,2,1,0,1024,115,29.02,16,36.87811764705882,7.8581176470588225
spr,ft,3,0,0,1024,115,22.87,16,32.6551677852349,9.7851677852349
pak,ft,3,0,0,1024,115,22.4,16,31.009933333333333,8.609933333333334
rand,ft,3,0,0,1024,115,23.68,16,36.87811764705882,13.198117647058822
spr,ft,4,0,1,1024,115,20.59,16,32.6551677852349,12.065167785234902
pak,ft,4,0,1,1024,115,20.49,16,31.009933333333333,10.519933333333334
rand,ft,4,0,1,1024,115,19.77,16,36.87811764705882,17.108117647058823
spr,ft,5,0,2,1024,115,20.53,16,32.6551677852349,12.1251677852349
pak,ft,5,0,2,1024,115,19.92,16,31.009933333333333,11.089933333333331
rand,ft,5,0,2,1024,115,19.53,16,36.87811764705882,17.34811764705882
spr,ft,1,2,0,1024,64,39.54,20,32.6551677852349,6.8848322147650975
pak,ft,1,2,0,1024,64,35.71,20,31.009933333333333,4.700066666666668
rand,ft,1,2,0,1024,64,42.08,20,36.87811764705882,5.201882352941176
spr,ft,2,1,0,1024,64,33.94,20,32.6551677852349,1.2848322147650961
pak,ft,2,1,0,1024,64,33.38,20,31.009933333333333,2.37006666666667
rand,ft,2,1,0,1024,64,39.77,20,36.87811764705882,2.891882352941181
spr,ft,3,0,0,1024,64,28.81,20,32.6551677852349,3.845167785234903
pak,ft,3,0,0,1024,64,29.6,20,31.009933333333333,1.4099333333333313
rand,ft,3,0,0,1024,64,30.58,20,36.87811764705882,6.298117647058824
spr,ft,4,0,1,1024,64,27.56,20,32.6551677852349,5.095167785234903
pak,ft,4,0,1,1024,64,27.88,20,31.009933333333333,3.1299333333333337
rand,ft,4,0,1,1024,64,27.14,20,36.87811764705882,9.738117647058822
spr,ft,5,0,2,1024,64,27.58,20,32.6551677852349,5.075167785234903
pak,ft,5,0,2,1024,64,27.59,20,31.009933333333333,3.419933333333333
rand,ft,5,0,2,1024,64,27.42,20,36.87811764705882,9.45811764705882
spr,ft,1,2,0,1024,80,36.04,20,32.6551677852349,3.3848322147650975
pak,ft,1,2,0,1024,80,32.38,20,31.009933333333333,1.3700666666666699
rand,ft,1,2,0,1024,80,45.67,20,36.87811764705882,8.79188235294118
spr,ft,2,1,0,1024,80,31.61,20,32.6551677852349,1.0451677852349022
pak,ft,2,1,0,1024,80,30.92,20,31.009933333333333,0.08993333333333098
rand,ft,2,1,0,1024,80,35.05,20,36.87811764705882,1.828117647058825
spr,ft,3,0,0,1024,80,26.03,20,32.6551677852349,6.6251677852349005
pak,ft,3,0,0,1024,80,26.63,20,31.009933333333333,4.379933333333334
rand,ft,3,0,0,1024,80,26.74,20,36.87811764705882,10.138117647058824
spr,ft,4,0,1,1024,80,24.44,20,32.6551677852349,8.2151677852349
pak,ft,4,0,1,1024,80,24.84,20,31.009933333333333,6.169933333333333
rand,ft,4,0,1,1024,80,24.04,20,36.87811764705882,12.838117647058823
spr,ft,5,0,2,1024,80,24.54,20,32.6551677852349,8.115167785234902
pak,ft,5,0,2,1024,80,24.44,20,31.009933333333333,6.569933333333331
rand,ft,5,0,2,1024,80,23.71,20,36.87811764705882,13.168117647058821
spr,ft,1,2,0,1024,115,34.91,20,32.6551677852349,2.254832214765095
pak,ft,1,2,0,1024,115,30.87,20,31.009933333333333,0.1399333333333317
rand,ft,1,2,0,1024,115,51.54,20,36.87811764705882,14.661882352941177
spr,ft,2,1,0,1024,115,30.29,20,32.6551677852349,2.3651677852349025
pak,ft,2,1,0,1024,115,29.66,20,31.009933333333333,1.3499333333333325
rand,ft,2,1,0,1024,115,34.84,20,36.87811764705882,2.0381176470588187
spr,ft,3,0,0,1024,115,24.97,20,32.6551677852349,7.685167785234903
pak,ft,3,0,0,1024,115,25.63,20,31.009933333333333,5.379933333333334
rand,ft,3,0,0,1024,115,25.61,20,36.87811764705882,11.268117647058823
spr,ft,4,0,1,1024,115,23.2,20,32.6551677852349,9.455167785234902
pak,ft,4,0,1,1024,115,23.58,20,31.009933333333333,7.429933333333334
rand,ft,4,0,1,1024,115,21.85,20,36.87811764705882,15.02811764705882
spr,ft,5,0,2,1024,115,23.18,20,32.6551677852349,9.475167785234902
pak,ft,5,0,2,1024,115,23.15,20,31.009933333333333,7.859933333333334
rand,ft,5,0,2,1024,115,22.98,20,36.87811764705882,13.898117647058822
spr,ft,1,2,0,1024,64,44.33,24,32.6551677852349,11.674832214765097
pak,ft,1,2,0,1024,64,38.93,24,31.009933333333333,7.920066666666667
rand,ft,1,2,0,1024,64,56.91,24,36.87811764705882,20.031882352941174
spr,ft,2,1,0,1024,64,39.1,24,32.6551677852349,6.4448322147651
pak,ft,2,1,0,1024,64,36.99,24,31.009933333333333,5.980066666666669
rand,ft,2,1,0,1024,64,46.11,24,36.87811764705882,9.231882352941177
spr,ft,3,0,0,1024,64,33.99,24,32.6551677852349,1.3348322147651004
pak,ft,3,0,0,1024,64,33.98,24,31.009933333333333,2.970066666666664
rand,ft,3,0,0,1024,64,35.14,24,36.87811764705882,1.7381176470588215
spr,ft,4,0,1,1024,64,32.78,24,32.6551677852349,0.12483221476509954
pak,ft,4,0,1,1024,64,32.68,24,31.009933333333333,1.670066666666667
rand,ft,4,0,1,1024,64,30.3,24,36.87811764705882,6.578117647058821
spr,ft,5,0,2,1024,64,32.58,24,32.6551677852349,0.0751677852349033
pak,ft,5,0,2,1024,64,31.87,24,31.009933333333333,0.8600666666666683
rand,ft,5,0,2,1024,64,30.06,24,36.87811764705882,6.818117647058823
spr,ft,1,2,0,1024,80,41.0,24,32.6551677852349,8.344832214765098
pak,ft,1,2,0,1024,80,34.99,24,31.009933333333333,3.9800666666666693
rand,ft,1,2,0,1024,80,48.65,24,36.87811764705882,11.771882352941176
spr,ft,2,1,0,1024,80,35.92,24,32.6551677852349,3.2648322147651
pak,ft,2,1,0,1024,80,33.87,24,31.009933333333333,2.8600666666666648
rand,ft,2,1,0,1024,80,40.85,24,36.87811764705882,3.9718823529411793
spr,ft,3,0,0,1024,80,30.94,24,32.6551677852349,1.7151677852349003
pak,ft,3,0,0,1024,80,30.58,24,31.009933333333333,0.4299333333333344
rand,ft,3,0,0,1024,80,32.14,24,36.87811764705882,4.7381176470588215
spr,ft,4,0,1,1024,80,29.64,24,32.6551677852349,3.015167785234901
pak,ft,4,0,1,1024,80,29.06,24,31.009933333333333,1.949933333333334
rand,ft,4,0,1,1024,80,27.57,24,36.87811764705882,9.308117647058822
spr,ft,5,0,2,1024,80,29.44,24,32.6551677852349,3.2151677852349003
pak,ft,5,0,2,1024,80,28.54,24,31.009933333333333,2.4699333333333335
rand,ft,5,0,2,1024,80,26.52,24,36.87811764705882,10.358117647058823
spr,ft,1,2,0,1024,115,38.67,24,32.6551677852349,6.0148322147651
pak,ft,1,2,0,1024,115,32.85,24,31.009933333333333,1.8400666666666687
rand,ft,1,2,0,1024,115,57.5,24,36.87811764705882,20.621882352941178
spr,ft,2,1,0,1024,115,33.91,24,32.6551677852349,1.254832214765095
pak,ft,2,1,0,1024,115,31.49,24,31.009933333333333,0.48006666666666575
rand,ft,2,1,0,1024,115,38.34,24,36.87811764705882,1.4618823529411813
spr,ft,3,0,0,1024,115,29.04,24,32.6551677852349,3.6151677852349025
pak,ft,3,0,0,1024,115,28.55,24,31.009933333333333,2.459933333333332
rand,ft,3,0,0,1024,115,30.15,24,36.87811764705882,6.7281176470588235
spr,ft,4,0,1,1024,115,27.18,24,32.6551677852349,5.475167785234902
pak,ft,4,0,1,1024,115,26.9,24,31.009933333333333,4.109933333333334
rand,ft,4,0,1,1024,115,25.79,24,36.87811764705882,11.088117647058823
spr,ft,5,0,2,1024,115,27.1,24,32.6551677852349,5.5551677852349
pak,ft,5,0,2,1024,115,26.3,24,31.009933333333333,4.709933333333332
rand,ft,5,0,2,1024,115,25.08,24,36.87811764705882,11.798117647058824
rand,ft,1,2,0,1024,64,39.73,16,36.87811764705882,2.8518823529411748
rand,ft,2,1,0,1024,64,32.78,16,36.87811764705882,4.098117647058821
rand,ft,3,0,0,1024,64,25.93,16,36.87811764705882,10.948117647058822
rand,ft,4,0,1,1024,64,24.17,16,36.87811764705882,12.70811764705882
rand,ft,5,0,2,1024,64,22.98,16,36.87811764705882,13.898117647058822
rand,ft,1,2,0,1024,80,36.44,16,36.87811764705882,0.4381176470588244
rand,ft,2,1,0,1024,80,30.73,16,36.87811764705882,6.148117647058822
rand,ft,3,0,0,1024,80,24.28,16,36.87811764705882,12.598117647058821
rand,ft,4,0,1,1024,80,20.99,16,36.87811764705882,15.888117647058824
rand,ft,5,0,2,1024,80,22.13,16,36.87811764705882,14.748117647058823
rand,ft,1,2,0,1024,115,41.23,16,36.87811764705882,4.351882352941175
rand,ft,2,1,0,1024,115,29.17,16,36.87811764705882,7.70811764705882
rand,ft,3,0,0,1024,115,24.25,16,36.87811764705882,12.628117647058822
rand,ft,4,0,1,1024,115,20.3,16,36.87811764705882,16.57811764705882
rand,ft,5,0,2,1024,115,20.47,16,36.87811764705882,16.408117647058823
rand,ft,1,2,0,1024,64,47.5,20,36.87811764705882,10.621882352941178
rand,ft,2,1,0,1024,64,37.77,20,36.87811764705882,0.891882352941181
rand,ft,3,0,0,1024,64,29.64,20,36.87811764705882,7.2381176470588215
rand,ft,4,0,1,1024,64,28.67,20,36.87811764705882,8.20811764705882
rand,ft,5,0,2,1024,64,27.13,20,36.87811764705882,9.748117647058823
rand,ft,1,2,0,1024,80,47.13,20,36.87811764705882,10.25188235294118
rand,ft,2,1,0,1024,80,35.63,20,36.87811764705882,1.2481176470588196
rand,ft,3,0,0,1024,80,27.92,20,36.87811764705882,8.95811764705882
rand,ft,4,0,1,1024,80,23.81,20,36.87811764705882,13.068117647058823
rand,ft,5,0,2,1024,80,24.43,20,36.87811764705882,12.448117647058822
rand,ft,1,2,0,1024,115,48.77,20,36.87811764705882,11.891882352941181
rand,ft,2,1,0,1024,115,34.03,20,36.87811764705882,2.848117647058821
rand,ft,3,0,0,1024,115,26.26,20,36.87811764705882,10.61811764705882
rand,ft,4,0,1,1024,115,22.27,20,36.87811764705882,14.608117647058823
rand,ft,5,0,2,1024,115,22.48,20,36.87811764705882,14.398117647058822
rand,ft,1,2,0,1024,64,52.3,24,36.87811764705882,15.421882352941175
rand,ft,2,1,0,1024,64,44.4,24,36.87811764705882,7.5218823529411765
rand,ft,3,0,0,1024,64,35.0,24,36.87811764705882,1.8781176470588221
rand,ft,4,0,1,1024,64,31.83,24,36.87811764705882,5.048117647058824
rand,ft,5,0,2,1024,64,30.72,24,36.87811764705882,6.158117647058823
rand,ft,1,2,0,1024,80,52.56,24,36.87811764705882,15.68188235294118
rand,ft,2,1,0,1024,80,40.71,24,36.87811764705882,3.8318823529411787
rand,ft,3,0,0,1024,80,30.86,24,36.87811764705882,6.018117647058823
rand,ft,4,0,1,1024,80,27.49,24,36.87811764705882,9.388117647058824
rand,ft,5,0,2,1024,80,26.89,24,36.87811764705882,9.988117647058822
rand,ft,1,2,0,1024,115,61.42,24,36.87811764705882,24.54188235294118
rand,ft,2,1,0,1024,115,36.98,24,36.87811764705882,0.10188235294117476
rand,ft,3,0,0,1024,115,29.38,24,36.87811764705882,7.498117647058823
rand,ft,4,0,1,1024,115,25.77,24,36.87811764705882,11.108117647058823
rand,ft,5,0,2,1024,115,24.27,24,36.87811764705882,12.608117647058823
