algorithm,app,bw_level,ipath_0,ipath_1,node_count,power_cap,runtime,thread_count,avg_runtime,perf_variation
rand,kripke,5,0,2,1024,80,29.40815,24,28.270103490196078,1.138046509803921
spr,kripke,1,2,0,1024,115,26.51143,24,28.308108187919462,1.7966781879194613
pak,kripke,1,2,0,1024,115,26.88842,24,28.320762733333336,1.4323427333333356
rand,kripke,1,2,0,1024,115,26.95745,24,28.270103490196078,1.3126534901960767
spr,kripke,2,1,0,1024,115,26.58148,24,28.308108187919462,1.726628187919463
pak,kripke,2,1,0,1024,115,26.91646,24,28.320762733333336,1.4043027333333349
rand,kripke,2,1,0,1024,115,27.07601,24,28.270103490196078,1.194093490196078
spr,kripke,3,0,0,1024,115,26.64264,24,28.308108187919462,1.665468187919462
pak,kripke,3,0,0,1024,115,26.78345,24,28.320762733333336,1.5373127333333372
rand,kripke,3,0,0,1024,115,26.74708,24,28.270103490196078,1.5230234901960777
spr,kripke,4,0,1,1024,115,26.60623,24,28.308108187919462,1.701878187919462
pak,kripke,4,0,1,1024,115,26.92945,24,28.320762733333336,1.3913127333333364
rand,kripke,4,0,1,1024,115,26.69806,24,28.270103490196078,1.5720434901960765
spr,kripke,5,0,2,1024,115,26.45344,24,28.308108187919462,1.8546681879194615
pak,kripke,5,0,2,1024,115,26.73563,24,28.320762733333336,1.5851327333333352
rand,kripke,5,0,2,1024,115,26.69622,24,28.270103490196078,1.5738834901960779
rand,kripke,1,2,0,1024,64,27.54656,16,28.270103490196078,0.7235434901960787
rand,kripke,2,1,0,1024,64,27.87751,16,28.270103490196078,0.39259349019607725
rand,kripke,3,0,0,1024,64,27.46516,16,28.270103490196078,0.8049434901960772
rand,kripke,4,0,1,1024,64,28.50324,16,28.270103490196078,0.23313650980392353
rand,kripke,5,0,2,1024,64,27.32304,16,28.270103490196078,0.9470634901960793
rand,kripke,1,2,0,1024,80,24.39327,16,28.270103490196078,3.876833490196077
rand,kripke,2,1,0,1024,80,24.24589,16,28.270103490196078,4.024213490196079
rand,kripke,3,0,0,1024,80,24.56525,16,28.270103490196078,3.7048534901960792
rand,kripke,4,0,1,1024,80,24.31424,16,28.270103490196078,3.9558634901960765
rand,kripke,5,0,2,1024,80,23.94695,16,28.270103490196078,4.323153490196077
rand,kripke,1,2,0,1024,115,23.81089,16,28.270103490196078,4.459213490196078
rand,kripke,2,1,0,1024,115,23.8752,16,28.270103490196078,4.394903490196079
rand,kripke,3,0,0,1024,115,23.92818,16,28.270103490196078,4.341923490196077
rand,kripke,4,0,1,1024,115,23.8942,16,28.270103490196078,4.375903490196077
rand,kripke,5,0,2,1024,115,23.93419,16,28.270103490196078,4.335913490196077
rand,kripke,1,2,0,1024,64,30.92051,20,28.270103490196078,2.650406509803922
rand,kripke,2,1,0,1024,64,31.0987,20,28.270103490196078,2.8285965098039227
rand,kripke,3,0,0,1024,64,31.5705,20,28.270103490196078,3.300396509803921
rand,kripke,4,0,1,1024,64,31.34572,20,28.270103490196078,3.075616509803922
rand,kripke,5,0,2,1024,64,31.41533,20,28.270103490196078,3.1452265098039227
rand,kripke,1,2,0,1024,80,26.45997,20,28.270103490196078,1.8101334901960797
rand,kripke,2,1,0,1024,80,26.52145,20,28.270103490196078,1.7486534901960766
rand,kripke,3,0,0,1024,80,26.94459,20,28.270103490196078,1.3255134901960766
rand,kripke,4,0,1,1024,80,27.03399,20,28.270103490196078,1.2361134901960789
rand,kripke,5,0,2,1024,80,26.66274,20,28.270103490196078,1.6073634901960787
